trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
77,MPL_noMu,10,310,100,10,1.000000,0.023649,-0.001986,0.033479,0.063278,0.063087,0.052489,0.015852,0.066306,0.065166,0.061108,-0.004974,-0.010021,0.007884,-0.004166,-0.000020,-0.023587,0.020410,0.005394,0.000703,-0.008717,0.006696,-0.007298,0.003987,-0.003840,-0.026844,0.017716,-0.029245,0.004316,0.000429,0.020576,-0.005139,-0.039578,-0.003563,0.009153,0.002070,0.001779,0.000431,0.005843,-0.009971,-0.008866,-0.043915,-0.061541,-0.012849,-0.049215,-0.031381,-0.045514,-0.000754,-0.056472,-0.007869,-0.023526
77,SL_noMu,10,310,100,10,1.000000,0.022710,-0.020097,0.058930,0.027148,0.002871,0.030833,0.032828,0.003435,0.005638,0.042962,0.019227,-0.029416,-0.016473,-0.014361,-0.020090,-0.022687,0.035695,-0.013854,-0.018420,-0.005391,0.019307,-0.017542,0.021549,0.006935,-0.056336,-0.008160,-0.050779,0.000000,-0.018730,0.000361,-0.020004,-0.060887,-0.020148,0.000000,-0.019212,0.018961,-0.018402,0.019134,-0.031283,-0.036387,-0.063355,-0.023671,-0.033810,-0.002548,-0.051330,0.002824,0.018447,-0.009199,-0.020521,-0.015633
78,MPL,10,310,100,10,0.000730,0.015513,0.025335,0.031101,0.011952,0.030989,0.053501,0.037413,0.025387,0.047022,0.046248,0.018267,-0.016571,0.005805,0.003089,-0.005816,0.014486,-0.001356,-0.014006,0.003806,0.015737,-0.018493,-0.015503,-0.006428,-0.012411,-0.009287,-0.017176,-0.014703,-0.002980,0.007871,-0.001532,-0.012617,-0.014183,-0.024331,-0.009812,-0.005015,0.010874,-0.017106,0.001730,0.000187,0.010094,-0.056325,-0.014393,-0.011856,-0.014127,-0.018231,-0.019831,-0.013714,-0.014409,-0.036103,-0.007555
78,SL,10,310,100,10,0.000642,0.030166,0.049332,0.015538,0.011979,0.061213,0.033229,0.024406,0.035837,0.003724,0.038453,-0.005753,0.003543,0.034818,0.010659,-0.010334,0.029703,0.025248,-0.054334,0.021008,0.018599,-0.032108,-0.018599,-0.023900,-0.037543,-0.045665,-0.047439,-0.039818,-0.026829,0.015048,0.002248,0.010891,-0.013564,-0.032671,-0.042463,-0.033749,0.017175,-0.042453,-0.034617,0.009647,0.036530,-0.024796,-0.016310,-0.029244,-0.011987,-0.035794,-0.050616,-0.016321,-0.015089,-0.067963,-0.012481
78,MPL_noMu,10,310,100,10,1.000000,0.011646,0.024144,0.034418,-0.000174,0.029612,0.053711,0.038180,0.021515,0.047401,0.045466,0.022000,-0.022447,0.002636,-0.003461,0.004732,0.013996,-0.006971,-0.013606,0.001295,0.004663,-0.012506,-0.004283,-0.003295,-0.008940,-0.009777,-0.018119,-0.011065,-0.003765,0.005252,-0.009491,-0.013963,-0.005542,-0.021234,-0.006488,-0.001820,0.013712,-0.013047,0.000187,-0.006042,0.007229,-0.056521,-0.004535,-0.005711,-0.001449,-0.014571,-0.014877,-0.003865,-0.005500,-0.037939,0.002521
78,SL_noMu,10,310,100,10,1.000000,0.021174,0.041190,0.018240,0.000000,0.051613,0.033058,0.025010,0.026115,0.004083,0.039159,-0.001475,-0.001837,0.026858,0.002688,0.000000,0.024577,0.016892,-0.045832,0.014790,0.004653,-0.022527,-0.004653,-0.015997,-0.028946,-0.038548,-0.040418,-0.030691,-0.027835,0.008666,-0.004713,0.008303,-0.003407,-0.023821,-0.032719,-0.026037,0.013335,-0.032712,-0.029541,0.002438,0.028169,-0.025122,-0.004087,-0.019544,0.000000,-0.026084,-0.038971,-0.004089,-0.003785,-0.057830,0.000000
79,MPL,10,310,100,10,0.000769,0.009354,0.020182,0.003793,0.013943,0.012590,0.016534,0.016261,0.027726,0.056501,0.022205,0.016380,0.009215,-0.015720,0.005874,0.013490,0.013025,0.012077,-0.002753,0.007942,0.003242,-0.021374,-0.025011,0.021659,-0.023341,0.013304,-0.013364,-0.003558,-0.012906,-0.000190,0.012115,-0.003473,0.024559,-0.001020,0.006253,0.027190,0.031693,0.012691,0.018165,-0.008347,-0.014720,-0.067149,-0.004917,-0.013042,-0.018607,-0.021622,-0.003987,-0.056157,-0.029529,0.000986,-0.002891
79,SL,10,310,100,10,0.000694,0.012482,0.052367,0.014592,0.040167,0.042672,0.039606,0.038243,0.054422,0.067184,0.035813,0.044488,0.041584,-0.050315,0.033326,0.047080,0.037411,0.037143,0.010867,-0.005454,-0.033123,-0.056319,-0.038283,0.057752,-0.044893,-0.025069,-0.045319,-0.026025,-0.031398,0.008131,0.030087,-0.004793,-0.009098,0.015641,0.012755,0.052642,0.055143,0.047882,0.010975,-0.036448,-0.050355,-0.055189,-0.028333,-0.023934,-0.032293,-0.050866,-0.017259,-0.049045,-0.012108,0.022143,-0.016734
79,MPL_noMu,10,310,100,10,1.000000,-0.003115,0.020324,-0.000663,0.010294,0.008317,0.010714,0.011501,0.026418,0.055105,0.017182,0.019126,0.008057,-0.017063,0.005355,0.014068,0.011943,0.009004,-0.002499,0.009334,0.001149,-0.021835,-0.019566,0.025204,-0.022406,0.016137,-0.012361,-0.004664,-0.007347,-0.001304,0.011216,0.002268,0.023534,-0.006018,0.002037,0.022504,0.030329,0.013366,0.018914,-0.007636,-0.015110,-0.065965,-0.000111,-0.008935,-0.010963,-0.017879,0.004067,-0.053546,-0.031934,-0.005377,0.004771
79,SL_noMu,10,310,100,10,1.000000,0.000000,0.043715,0.008408,0.030960,0.032880,0.028846,0.027858,0.044881,0.067016,0.026098,0.038238,0.033343,-0.050109,0.026754,0.039318,0.030013,0.036639,0.008498,-0.001401,-0.032698,-0.047501,-0.027888,0.049587,-0.036551,-0.017620,-0.036323,-0.022444,-0.020974,0.006052,0.024889,0.000000,-0.005289,0.009002,0.007364,0.042164,0.046022,0.040411,0.012668,-0.029245,-0.042489,-0.055718,-0.018939,-0.016020,-0.021567,-0.040747,-0.006928,-0.048203,-0.015932,0.013897,-0.006720
80,MPL,10,310,100,10,0.001104,0.023804,0.023476,0.017925,0.018414,-0.019935,0.044586,0.017809,0.013409,0.022684,0.019763,0.005269,-0.021784,0.002513,0.020843,-0.011860,0.015539,-0.011203,0.022091,0.005807,-0.010387,-0.000258,-0.003063,0.012665,0.004664,-0.006152,0.013546,0.021019,-0.037609,-0.017957,0.010713,0.000136,0.006135,0.016668,0.014928,0.001001,-0.009524,-0.012629,0.008655,-0.020386,0.006819,-0.051612,-0.006668,-0.051314,-0.037880,-0.013406,-0.064040,-0.080337,-0.020771,-0.015000,-0.015000
80,SL,10,310,100,10,0.000684,0.047737,-0.013061,0.049557,0.057694,-0.055227,0.001357,0.038229,0.046047,0.042677,0.058356,0.030036,-0.051517,-0.000095,0.019600,0.045530,0.047143,-0.044546,0.044398,-0.004635,0.017721,-0.032254,-0.037950,0.050017,-0.027348,-0.040390,0.033782,0.053825,-0.056773,-0.050513,0.029418,0.038087,0.040340,0.049054,0.047309,-0.008082,-0.050235,-0.032418,-0.011699,-0.039625,0.020087,-0.028552,-0.047857,-0.036775,-0.026642,-0.013626,-0.059505,-0.050752,-0.034749,-0.015000,-0.015000
80,MPL_noMu,10,310,100,10,1.000000,0.019397,0.025647,0.013126,0.020566,-0.022438,0.045701,0.011401,0.009405,0.015395,0.022218,0.002773,-0.023213,-0.007263,0.017330,-0.009857,0.011322,-0.007522,0.014432,0.010564,-0.009106,0.001871,-0.005414,0.013611,0.006173,-0.003147,0.009245,0.022743,-0.044136,-0.013986,0.005940,-0.003018,0.007312,0.017896,0.016549,0.009543,-0.011144,-0.005951,0.012221,-0.013793,0.007146,-0.051981,-0.008157,-0.049512,-0.033509,0.000273,-0.062135,-0.078432,-0.015051,0.000000,0.000000
80,SL_noMu,10,310,100,10,1.000000,0.042357,-0.010768,0.043966,0.052748,-0.050350,0.002230,0.027849,0.040865,0.031072,0.053350,0.026579,-0.047120,-0.008116,0.014354,0.040964,0.041833,-0.039542,0.032319,0.000000,0.015580,-0.028680,-0.034760,0.046004,-0.024345,-0.035867,0.026062,0.049222,-0.059504,-0.045031,0.021465,0.033832,0.036938,0.044878,0.043286,0.000000,-0.045816,-0.021650,-0.004723,-0.028860,0.018493,-0.028971,-0.043785,-0.035751,-0.028531,0.000000,-0.058438,-0.050150,-0.025327,0.000000,0.000000
81,MPL,10,310,100,10,0.000903,0.058998,0.017414,0.018240,0.061442,0.014843,0.019966,0.022719,0.020094,0.068258,0.014539,0.021184,0.004347,0.033845,0.018680,0.014797,0.014656,-0.003462,-0.004238,-0.016527,0.008399,0.003533,-0.010726,0.004207,0.009320,0.005152,-0.015012,-0.021526,-0.004776,-0.018775,-0.007446,0.008342,-0.004073,0.026774,0.024785,0.003951,-0.004489,-0.007758,-0.008276,0.026500,0.010211,-0.019622,-0.021668,-0.068230,-0.022187,-0.008893,-0.072830,-0.036703,-0.023437,-0.015193,-0.021776
81,SL,10,310,100,10,0.001168,0.004405,0.049827,0.056205,0.017416,0.031651,0.051637,0.057955,0.053611,0.024523,0.034018,0.048072,0.036234,0.070553,0.055386,0.037576,0.033912,0.007307,-0.047689,-0.051556,0.028746,-0.027805,-0.007040,0.011166,-0.027379,-0.000329,-0.068803,-0.067568,-0.008890,-0.053611,-0.020208,0.021386,-0.021487,0.054273,0.070286,0.022822,-0.034739,-0.041078,0.002315,0.070190,0.050438,-0.063743,-0.054214,-0.023756,-0.049804,-0.033279,-0.014885,0.016976,-0.000129,-0.038478,0.034201
81,MPL_noMu,10,310,100,10,1.000000,0.059391,0.011090,0.018826,0.062435,0.009820,0.013150,0.023279,0.013026,0.066663,0.008696,0.021436,0.002969,0.029618,0.017708,0.014220,0.015226,-0.009355,-0.004640,-0.015985,0.004534,0.009245,-0.008436,-0.002034,0.011440,0.006536,-0.019556,-0.025397,-0.006516,-0.011691,-0.005053,0.006900,0.000037,0.026077,0.020225,0.000777,-0.003459,-0.010799,-0.015664,0.030578,0.009279,-0.015399,-0.019422,-0.067792,-0.021698,-0.004458,-0.072003,-0.039042,-0.029056,-0.007971,-0.021345
81,SL_noMu,10,310,100,10,1.000000,0.004858,0.039197,0.048972,0.017724,0.024430,0.040615,0.050811,0.042162,0.024327,0.026244,0.042177,0.031417,0.061425,0.047927,0.033007,0.029415,0.000000,-0.041841,-0.044625,0.022201,-0.019528,-0.005445,0.004512,-0.022665,-0.000734,-0.062670,-0.061354,-0.008003,-0.042162,-0.016288,0.018869,-0.016636,0.047594,0.060308,0.017213,-0.030337,-0.037247,-0.004842,0.063930,0.043661,-0.054250,-0.046917,-0.023604,-0.043689,-0.025678,-0.015308,0.012450,-0.005612,-0.028914,0.029870
82,MPL,10,310,100,10,0.000685,0.006557,0.020254,0.048446,0.003389,0.023262,0.029627,0.025016,0.055901,0.045749,0.027894,-0.017782,0.012669,-0.019163,0.030871,0.006557,-0.007086,0.014583,-0.002001,0.008032,0.018988,-0.003011,0.006856,-0.029560,0.013429,0.003349,0.026379,-0.014411,0.016684,0.011718,0.004209,0.013708,0.014632,-0.003897,0.000511,-0.013955,0.009598,-0.010304,0.016720,0.001344,-0.018474,-0.025394,-0.054609,-0.014928,-0.015078,-0.011442,-0.014616,-0.016889,-0.018244,-0.012342,-0.054741
82,SL,10,310,100,10,0.000764,0.010702,0.027421,-0.005718,0.045232,0.058143,0.037596,0.004226,0.026658,0.027907,0.036986,-0.053855,0.057515,-0.063771,0.070010,0.016058,-0.037914,0.006458,-0.036981,0.042719,0.065580,-0.040758,0.042835,-0.064434,0.027029,-0.034537,0.036095,-0.052257,0.048921,0.035854,-0.028074,0.052915,0.059591,0.007661,0.048583,-0.053459,0.042979,-0.051712,0.024442,-0.005747,-0.032282,-0.034428,-0.016621,-0.042284,-0.054350,-0.053730,-0.031502,-0.011531,-0.062082,-0.011133,0.013268
82,MPL_noMu,10,310,100,10,1.000000,-0.003371,0.013208,0.046333,-0.002428,0.023425,0.022789,0.027673,0.054392,0.043363,0.020523,-0.017914,0.012042,-0.017013,0.034141,0.001877,-0.007110,0.015760,-0.002197,0.003459,0.016829,0.000421,0.001710,-0.032389,0.004329,0.001693,0.019301,-0.012934,0.018656,0.007636,0.003494,0.013798,0.018598,-0.011119,0.000732,-0.014555,0.011135,-0.003842,0.011902,0.003952,-0.009953,-0.018855,-0.052405,-0.012504,-0.015135,-0.014163,-0.005442,-0.005276,-0.016159,-0.000789,-0.053587
82,SL_noMu,10,310,100,10,1.000000,0.000000,0.018334,-0.005207,0.036827,0.052254,0.030161,0.008137,0.026667,0.028462,0.029676,-0.048414,0.050109,-0.055540,0.064141,0.009239,-0.033997,0.008616,-0.033305,0.035267,0.057110,-0.033657,0.034884,-0.058708,0.015472,-0.031353,0.028965,-0.045544,0.049867,0.029628,-0.025329,0.047573,0.054312,0.000000,0.043693,-0.047859,0.039451,-0.042657,0.016356,-0.002364,-0.021559,-0.027635,-0.016423,-0.036354,-0.048654,-0.049271,-0.019716,0.000000,-0.054074,0.000000,0.012097
83,MPL,10,310,100,10,0.000701,0.014311,0.050031,0.024738,0.026179,0.040852,0.062991,0.024849,0.032117,0.011493,0.012048,0.009935,-0.025592,0.014196,0.037087,0.023398,-0.004889,0.010242,0.011320,-0.009095,0.001732,-0.009888,0.002697,0.009569,-0.009919,-0.000448,0.018564,0.017939,-0.026714,0.014091,-0.012261,0.014942,-0.013610,0.015544,-0.017391,0.000596,0.009802,-0.000670,0.016871,0.005878,0.006550,-0.031893,-0.042540,-0.012371,-0.016178,-0.001355,-0.017020,-0.017570,-0.027285,-0.058432,-0.036366
83,SL,10,310,100,10,0.000604,0.028162,0.001555,0.056553,0.044068,-0.002696,0.046807,0.058553,-0.010048,0.038464,0.027005,0.001910,-0.064156,0.018599,0.068133,0.062681,-0.022263,0.046696,0.031546,-0.041920,0.026008,-0.024008,0.010981,0.048644,-0.040889,-0.023341,0.034168,0.062982,-0.071386,0.051959,0.019745,-0.005173,-0.053321,0.012559,-0.054215,0.002633,0.054246,-0.016937,0.051974,0.045288,0.043640,-0.075206,-0.017722,-0.017018,-0.029203,-0.037540,-0.033530,-0.052662,-0.068098,-0.040761,-0.084323
83,MPL_noMu,10,310,100,10,1.000000,0.007843,0.051672,0.025828,0.016622,0.040497,0.061819,0.020756,0.031244,0.009261,0.004909,0.014904,-0.022964,0.001406,0.031852,0.021738,-0.001338,0.009087,0.008238,-0.010230,0.001420,-0.004433,-0.004690,0.009247,-0.008689,0.004627,0.010565,0.019830,-0.028771,0.013011,-0.011753,0.020067,-0.015591,0.022282,-0.017282,-0.007678,0.009760,0.005941,0.015727,0.006026,0.000973,-0.033686,-0.042380,-0.000835,-0.009457,0.004405,-0.011477,-0.008905,-0.023445,-0.057420,-0.038540
83,SL_noMu,10,310,100,10,1.000000,0.017639,0.005604,0.050381,0.033092,-0.001461,0.046022,0.050270,-0.007152,0.031340,0.015458,0.007101,-0.055485,0.004653,0.058915,0.052289,-0.017231,0.038998,0.024349,-0.037211,0.022608,-0.015056,0.002768,0.041050,-0.035159,-0.014641,0.021374,0.056088,-0.063548,0.043373,0.016594,0.000000,-0.047032,0.019927,-0.045732,-0.005451,0.045758,-0.008512,0.043386,0.039494,0.034350,-0.066939,-0.018095,-0.004262,-0.018286,-0.028944,-0.022388,-0.040541,-0.058884,-0.040584,-0.075031
84,MPL,10,310,100,10,0.000958,0.054637,0.015500,0.018906,0.025578,0.043120,0.066260,0.016781,0.015568,0.041530,0.052891,0.018297,0.014375,0.028273,0.022107,0.004151,-0.003913,0.018238,0.009883,-0.000660,-0.011678,0.001207,-0.005812,-0.006610,-0.013197,-0.001417,0.017850,-0.019480,0.014043,0.000139,0.026351,-0.024957,-0.001457,0.007962,-0.018135,0.002039,-0.014160,-0.022409,0.016319,-0.015267,-0.015819,-0.020277,-0.020637,-0.017578,-0.013038,-0.066479,-0.014534,-0.055295,-0.027487,-0.018508,-0.010304
84,SL,10,310,100,10,0.000716,0.008266,0.015133,0.031231,0.043672,0.002766,0.030988,0.022619,0.033217,0.017987,0.007461,0.031988,0.016325,0.042381,0.037949,0.040208,0.006666,0.028042,0.011986,-0.021555,-0.008620,0.019793,-0.031014,-0.009296,-0.017018,0.004222,0.036970,-0.028149,0.025095,0.026275,0.050616,-0.015994,-0.014647,0.029299,-0.028411,0.017905,-0.017309,-0.031877,0.028139,-0.018029,-0.019997,-0.042607,-0.031473,-0.017769,-0.017769,-0.008221,-0.016336,-0.006921,-0.013461,-0.030969,-0.012199
84,MPL_noMu,10,310,100,10,1.000000,0.055190,0.005178,0.015477,0.024821,0.045141,0.063658,0.010463,0.012876,0.041367,0.052064,0.013490,0.003278,0.027102,0.016161,0.004781,-0.011466,0.010316,-0.002137,0.003199,-0.014298,0.000387,-0.000251,0.005186,-0.002297,-0.003399,0.013996,-0.013852,0.008446,0.002930,0.023062,-0.021461,0.000065,0.008332,-0.011993,-0.001359,-0.006454,-0.013383,0.010701,-0.014867,-0.006975,-0.021062,-0.014889,-0.004143,-0.001797,-0.064613,-0.004119,-0.056239,-0.030545,-0.013113,-0.005184
84,SL_noMu,10,310,100,10,1.000000,0.008347,0.003796,0.020862,0.034375,0.003640,0.030483,0.012966,0.024982,0.018429,0.007728,0.022443,0.004091,0.033364,0.026599,0.032244,0.000000,0.016047,0.000000,-0.014440,-0.009082,0.015672,-0.021764,0.004655,-0.004262,0.001760,0.026936,-0.017630,0.014373,0.029346,0.038971,-0.010073,-0.010358,0.022624,-0.018991,0.011262,-0.006948,-0.018226,0.017624,-0.019953,-0.008015,-0.032830,-0.019698,-0.004448,-0.004448,-0.008363,-0.004093,-0.006874,-0.013819,-0.021732,-0.004921
85,MPL,10,310,100,10,0.000755,0.024288,0.016760,0.013447,0.056357,0.008730,0.010789,0.025165,0.021572,0.011969,0.039845,-0.019972,0.017192,-0.001802,-0.009102,-0.022107,-0.011611,0.016656,-0.013374,-0.015782,0.021661,-0.001641,-0.006689,-0.011921,0.024050,-0.008136,-0.015481,-0.012404,-0.007031,0.000297,-0.002120,0.006746,0.007000,-0.015302,0.008999,-0.002017,0.013105,-0.003195,0.002731,-0.010406,-0.016390,-0.020529,-0.041212,-0.023861,-0.014650,-0.051874,-0.033359,-0.010608,-0.015423,-0.013994,-0.014637
85,SL,10,310,100,10,0.000567,0.044350,0.021741,0.015690,0.040856,0.029387,0.010351,0.044350,0.044350,0.016711,0.007480,-0.036161,0.035346,-0.012367,-0.011963,-0.042633,-0.009031,0.041044,-0.017255,-0.032632,0.041044,-0.004012,-0.012713,-0.028415,0.047531,-0.014023,-0.017769,-0.011519,-0.017892,0.006137,-0.010189,0.009096,0.025191,-0.037620,0.005069,-0.012268,0.034639,0.007454,-0.013197,0.013592,-0.035116,-0.028517,-0.012488,-0.042633,-0.033663,-0.037284,-0.007876,-0.013106,-0.036615,-0.017769,-0.015620
85,MPL_noMu,10,310,100,10,1.000000,0.020843,0.007636,0.003257,0.054816,0.008121,0.000175,0.021591,0.018251,0.005165,0.040779,-0.019073,0.012762,-0.002319,-0.001514,-0.018951,-0.015498,0.013792,-0.006099,-0.013195,0.018643,-0.004925,0.001539,-0.009675,0.022991,0.001011,-0.002033,-0.001704,0.000168,-0.007328,-0.000069,0.000951,0.004945,-0.012949,0.014617,0.000551,0.010496,-0.005923,0.003975,-0.015922,-0.015432,-0.018259,-0.041612,-0.020413,-0.011724,-0.051206,-0.033461,-0.002249,-0.010285,-0.002713,-0.008607
85,SL_noMu,10,310,100,10,1.000000,0.032284,0.008707,0.003933,0.040684,0.020631,0.000000,0.032284,0.032284,0.006711,0.008167,-0.027182,0.024785,-0.009646,-0.003011,-0.031040,-0.014233,0.029888,-0.006927,-0.023793,0.029888,-0.007705,-0.003197,-0.019952,0.035681,-0.003521,-0.004448,0.000000,-0.007180,-0.003107,-0.005907,0.002302,0.016854,-0.029005,0.009856,-0.004949,0.025247,0.003040,-0.009716,0.005474,-0.026401,-0.020812,-0.013088,-0.031040,-0.024540,-0.036710,-0.009455,-0.003294,-0.025669,-0.004448,-0.006278
86,MPL,10,310,100,10,0.000577,0.015000,0.010269,0.013166,0.015000,0.010816,0.007389,0.015000,0.013901,0.014120,0.052479,-0.010964,0.012265,0.012590,0.000499,-0.012218,0.015000,-0.000485,-0.015562,0.011637,0.000679,0.004115,0.005033,-0.008279,0.001467,-0.008194,0.005297,-0.009789,-0.015000,-0.009270,-0.011185,-0.019490,-0.002316,0.004357,0.008067,-0.011604,0.002513,-0.000541,-0.004642,0.008563,-0.002878,-0.013987,-0.010162,-0.011176,-0.016445,-0.014073,-0.007994,-0.005851,-0.013196,-0.011803,-0.063292
86,SL,10,310,100,10,0.000567,0.015000,0.010339,0.018559,0.015000,0.012000,0.008168,0.015000,0.014281,0.014281,0.041994,-0.015135,0.008585,0.014281,0.001615,-0.010724,0.015000,-0.006748,-0.011534,0.012487,-0.002035,0.007113,-0.005800,-0.001489,0.009365,-0.008873,0.004552,-0.010707,-0.015000,-0.011989,-0.009675,-0.019510,-0.001727,0.000097,0.010733,-0.007813,-0.006969,-0.001504,-0.007717,0.013146,-0.005262,-0.012482,-0.011995,-0.011986,-0.013023,-0.013029,-0.011534,-0.009058,-0.013626,-0.011978,-0.051950
86,MPL_noMu,10,310,100,10,1.000000,0.000000,0.000079,0.018066,0.000000,0.000023,-0.005447,0.000000,-0.000143,-0.000347,0.052843,-0.013193,0.003729,-0.001770,-0.003059,-0.001845,-0.000000,0.010151,-0.003834,-0.001128,0.007461,0.014786,0.011312,-0.012202,-0.008539,0.005155,0.001453,0.000324,0.000000,0.002486,-0.001722,-0.004853,-0.008625,0.013437,-0.001898,-0.000176,0.009689,0.003899,0.003104,-0.001637,-0.006594,-0.002221,0.001585,0.000787,-0.024082,-0.000896,0.002914,0.003785,0.000575,0.000232,-0.063952
86,SL_noMu,10,310,100,10,1.000000,0.000000,0.000000,0.023951,0.000000,0.000000,-0.004102,0.000000,0.000000,0.000000,0.042304,-0.016793,0.000000,0.000000,-0.003503,0.000000,0.000000,0.003406,0.000000,0.000000,0.004302,0.017633,0.000000,-0.005346,0.000000,0.004448,0.001178,0.000000,0.000000,0.000000,0.000000,-0.004879,-0.006327,0.007896,0.000000,0.003928,0.000000,0.003292,0.000000,0.003304,-0.008139,0.000000,0.000000,0.000000,-0.019358,0.000000,0.000000,0.000000,0.000000,0.000000,-0.051438
87,MPL,10,310,100,10,0.000778,0.017950,0.018617,0.064420,0.024308,0.053928,0.038436,0.023454,0.034360,0.049719,0.019393,-0.002080,0.023489,-0.005743,-0.011334,0.015163,-0.008574,-0.016174,-0.024198,0.002041,-0.009581,-0.015396,-0.010890,0.016555,-0.003528,0.020366,0.010563,-0.006240,-0.000677,0.014755,-0.040227,0.007685,-0.014537,-0.016283,-0.008399,0.016163,0.010506,0.015102,-0.016122,0.001083,-0.005996,-0.059774,-0.022232,-0.025303,-0.035425,-0.060210,-0.023813,-0.051172,-0.050769,-0.028397,-0.028566
87,SL,10,310,100,10,0.000814,0.036588,0.034100,0.030257,0.054555,0.022874,0.067456,0.051208,0.062121,0.005058,0.022730,-0.029300,0.058525,0.042690,-0.049017,0.037940,-0.051444,-0.054565,-0.042449,-0.002026,-0.026269,-0.025053,-0.040805,0.063282,-0.046614,0.034073,0.049312,-0.002639,-0.051572,0.039649,-0.065149,0.003700,0.009205,-0.060852,-0.034126,0.022717,0.035419,0.061995,-0.015686,-0.035129,-0.020803,-0.003475,-0.062048,0.022997,-0.063001,-0.014486,-0.062837,0.002982,-0.047521,-0.060677,-0.042821
87,MPL_noMu,10,310,100,10,1.000000,0.009458,0.012105,0.063614,0.024907,0.054590,0.036499,0.022604,0.030203,0.049979,0.007300,-0.002953,0.023861,-0.007089,-0.005458,0.015238,-0.010384,-0.014386,-0.018055,0.003583,-0.004076,-0.012401,-0.010281,0.019147,0.002031,0.013399,0.007013,-0.003698,-0.003126,0.007933,-0.038314,0.009116,-0.018050,-0.016526,-0.003568,0.012405,0.009856,0.018311,-0.005655,0.004207,-0.001890,-0.059628,-0.022315,-0.025705,-0.033718,-0.059353,-0.023850,-0.049359,-0.048727,-0.029339,-0.019431
87,SL_noMu,10,310,100,10,1.000000,0.025650,0.023915,0.030386,0.050283,0.023336,0.056859,0.043204,0.051207,0.006464,0.009099,-0.027283,0.053928,0.039190,-0.044083,0.034940,-0.047648,-0.050167,-0.032708,-0.001427,-0.018457,-0.019370,-0.037564,0.059026,-0.041931,0.023896,0.044681,0.000000,-0.048302,0.028877,-0.054920,0.004983,0.003734,-0.055929,-0.025661,0.015981,0.032457,0.057829,-0.003932,-0.031373,-0.014648,-0.004383,-0.057299,0.019064,-0.053115,-0.014450,-0.058024,0.002592,-0.046680,-0.055906,-0.029996
88,MPL,10,310,100,10,0.000671,0.029458,0.017213,0.068584,0.014818,0.009668,0.017023,0.055197,0.048207,0.043962,0.021662,0.024040,0.009323,-0.013585,0.005311,0.000418,0.001233,0.002753,-0.011154,0.003125,0.010127,-0.027895,-0.021729,-0.009711,-0.003736,-0.012917,0.004940,-0.009975,-0.012366,0.002371,-0.020790,-0.015866,0.000601,-0.020553,-0.005597,-0.005064,0.008037,-0.007274,-0.016410,-0.002699,-0.005523,-0.042716,-0.046003,-0.067632,-0.017943,-0.021772,-0.009051,-0.028190,-0.054416,-0.021263,-0.057411
88,SL,10,310,100,10,0.000586,-0.007103,0.020846,0.028255,0.044889,0.012487,0.019997,0.010751,0.008733,0.008332,0.020029,0.050682,0.006725,-0.042421,0.006994,0.007012,-0.006657,-0.009045,-0.008339,0.006658,0.016122,-0.052741,-0.043623,-0.010694,-0.006985,-0.016343,0.008589,-0.008371,-0.013051,0.006970,0.005501,-0.042634,-0.000037,-0.041120,0.007029,-0.006992,0.006831,-0.006978,-0.042439,0.022871,-0.006982,-0.005929,0.005630,-0.004236,-0.045381,-0.047021,-0.006645,-0.047745,-0.020141,-0.039127,-0.034511
88,MPL_noMu,10,310,100,10,1.000000,0.026924,0.006877,0.067705,0.013070,-0.002977,0.007194,0.056710,0.045832,0.040003,0.011733,0.018019,0.009427,-0.008946,0.005837,0.000109,0.004076,0.006565,-0.015865,0.000084,0.002093,-0.025655,-0.019909,0.000485,-0.004066,-0.000475,-0.003698,-0.012345,0.000774,0.002792,-0.021006,-0.010512,-0.011241,-0.016012,-0.004987,-0.005653,0.005011,-0.007642,-0.011893,-0.004485,-0.005961,-0.040451,-0.045819,-0.068266,-0.012697,-0.016304,-0.007264,-0.026089,-0.053633,-0.020285,-0.055155
88,SL_noMu,10,310,100,10,1.000000,-0.007064,0.008352,0.027880,0.035978,0.000000,0.008015,0.010586,0.008502,0.008147,0.008028,0.039022,0.006642,-0.032687,0.006916,0.006939,-0.006578,-0.003671,-0.008262,0.006579,0.006477,-0.042244,-0.034968,0.000000,-0.006907,-0.004095,0.000000,-0.008307,0.000000,0.006893,0.005440,-0.032021,-0.012275,-0.031689,0.006953,-0.006912,0.006752,-0.006901,-0.032701,0.018412,-0.006904,-0.005783,0.004380,-0.004264,-0.034957,-0.036214,-0.006560,-0.038257,-0.020047,-0.031381,-0.033021
