trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
74,MPL_noMu,0,1000,100,10,1.000000,0.032776,0.033196,0.032619,0.016168,0.021009,0.003753,0.021409,0.016708,0.017639,0.024231,0.014508,0.007069,0.013763,0.011322,-0.014221,0.014194,0.005567,-0.001147,0.000600,0.003699,0.013259,0.005947,0.010902,0.008079,-0.001425,0.005162,0.000333,0.001065,0.008330,0.009231,0.015207,0.004870,0.022138,0.002599,0.001529,0.014820,0.004234,0.001604,0.006263,0.001747,-0.000184,-0.006126,0.000883,-0.000217,0.002827,0.002977,-0.000181,-0.007723,0.001461,0.005080
74,SL_noMu,0,1000,100,10,1.000000,0.024477,0.028766,0.028309,0.012327,0.012842,0.001220,0.004787,0.014234,0.028536,0.002281,0.016548,0.003474,0.012759,0.000980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007960,0.000000,0.000000,0.000000,0.000269,0.006251,0.000000,0.004311,0.001622,0.017140,0.000000,0.000000,0.000000,0.001147,0.000000,0.000875,0.000000,0.000000,0.000000,0.001134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000717,0.000000,0.003402
75,MPL,0,1000,100,10,0.001146,0.020232,0.025859,0.021665,0.030493,0.034284,0.015670,0.007932,0.011831,0.040795,0.022570,-0.012000,0.001959,0.003834,-0.014328,-0.006482,0.005204,0.009334,-0.001075,-0.028689,-0.004875,0.013542,0.003515,0.003954,-0.021182,-0.006103,0.009292,-0.007466,0.001123,0.002126,-0.009074,0.006535,-0.010531,-0.009601,-0.017548,0.002917,-0.009722,-0.004493,0.003360,-0.001718,-0.010575,-0.033754,-0.018298,-0.030669,-0.028318,-0.014525,-0.012307,-0.002828,-0.019746,-0.020313,-0.018825
75,SL,0,1000,100,10,0.000984,0.027767,0.028096,-0.000359,0.017619,0.018533,-0.001548,0.000188,0.018905,0.020029,0.013611,-0.012150,-0.002273,-0.005649,-0.010899,-0.014196,-0.004448,-0.000282,-0.006578,-0.029506,-0.009372,-0.001253,-0.000931,-0.006102,-0.021705,-0.009773,0.002036,-0.010367,-0.008481,-0.000111,-0.009463,0.020364,-0.006484,-0.008308,-0.019763,-0.003663,-0.008452,-0.006264,-0.005212,0.001392,-0.017018,-0.037104,-0.017896,-0.029585,-0.029488,-0.010258,-0.010057,-0.014376,-0.021400,-0.025059,-0.020094
75,MPL_noMu,0,1000,100,10,1.000000,0.020721,0.026154,0.027971,0.033154,0.036127,0.021400,0.015817,0.014078,0.041255,0.025819,0.001272,0.006355,0.014659,0.001207,0.004424,0.010922,0.013972,0.008427,0.001653,0.005419,0.014978,0.011124,0.016515,0.003300,-0.001684,0.013923,0.002081,0.012482,0.004541,0.001663,0.007746,-0.001570,-0.007578,0.003050,0.006635,-0.001924,0.003626,0.011259,0.004631,0.004184,0.001258,-0.002186,-0.000115,0.001398,-0.004124,-0.004488,0.014557,-0.000437,0.002252,0.000471
75,SL_noMu,0,1000,100,10,1.000000,0.026899,0.028318,0.002316,0.018197,0.017787,0.000000,0.006151,0.018895,0.019175,0.012951,0.000000,0.001647,0.002495,0.004733,0.000000,0.000517,0.004260,0.002891,0.000000,0.000000,0.000978,0.004509,0.004179,0.002423,0.000000,0.004438,0.000000,0.000000,0.002936,0.000000,0.020475,0.001664,0.000000,0.000000,0.000000,0.000000,0.001610,0.001348,0.007219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,MPL,0,1000,100,10,0.001072,0.033092,0.032274,0.025916,0.017588,-0.004072,0.007450,0.022376,0.021274,0.009998,0.027083,0.003586,-0.002814,0.001137,0.003605,0.008878,-0.002645,0.002021,-0.012153,-0.018682,-0.003994,-0.000210,0.008199,-0.001443,0.002144,-0.018553,0.004913,0.007707,-0.013581,0.002797,0.009117,0.000712,0.012961,-0.011795,0.006321,-0.006168,-0.005801,0.002344,-0.003601,0.011004,-0.006069,-0.014787,-0.012625,-0.008993,-0.008066,-0.025022,-0.016456,-0.007092,-0.018899,-0.024077,-0.025357
76,SL,0,1000,100,10,0.000994,0.018351,0.022703,0.013409,0.014210,-0.007256,-0.007265,0.035777,0.018914,0.003216,0.011556,-0.000747,-0.005752,-0.002690,0.001731,0.003766,-0.012666,0.000972,-0.014198,-0.022311,-0.004012,-0.011749,-0.005476,-0.007147,-0.005249,-0.021781,-0.003808,0.014827,-0.014764,0.002538,0.009578,-0.009520,0.002601,-0.013704,0.010252,-0.017059,-0.008874,0.001690,-0.010671,-0.005463,-0.012019,-0.016273,-0.018657,-0.013480,-0.012833,-0.024517,-0.021754,-0.013994,-0.016715,-0.027794,-0.025819
76,MPL_noMu,0,1000,100,10,1.000000,0.030954,0.033155,0.028718,0.021585,0.017613,0.011752,0.028700,0.023085,0.013500,0.028206,0.006900,0.004243,0.008434,0.007081,0.013855,0.010276,0.004742,0.001280,0.004788,-0.000104,0.013841,0.016797,0.005822,0.010006,0.003870,0.010859,0.012496,0.001661,0.007660,0.014074,0.012283,0.018631,0.002457,0.016169,0.013473,0.004547,0.004923,0.009306,0.019601,0.001744,0.000672,0.008925,0.003620,0.006154,0.000905,0.007990,0.009137,-0.003027,0.004741,0.006220
76,SL_noMu,0,1000,100,10,1.000000,0.017552,0.021322,0.013539,0.015589,0.011084,0.000827,0.034504,0.019234,0.008037,0.011412,0.000000,0.000000,0.001241,0.003664,0.009536,0.000000,0.002600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000604,0.000000,0.000445,0.015021,0.000000,0.006201,0.012447,0.000000,0.007217,0.000000,0.019231,0.000000,0.000000,0.003904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001442,0.000000,0.002429,0.000000,0.000000,0.000000,0.006472
77,MPL,0,1000,100,10,0.001283,0.025467,0.026712,0.018274,0.027517,-0.017327,0.017212,0.024073,0.024574,0.030351,0.031384,-0.006860,-0.013533,-0.004284,-0.011237,-0.022540,0.004627,-0.003583,0.001480,-0.008771,-0.000758,-0.011004,0.005923,0.007813,-0.000647,0.007574,0.002581,0.007780,-0.001979,0.011173,-0.005255,0.001668,-0.014506,0.003454,-0.011591,-0.010249,-0.017621,-0.030255,0.004332,-0.006277,-0.001461,-0.020142,-0.017066,-0.026556,-0.007684,-0.019762,-0.028158,-0.023421,-0.019887,-0.028878,-0.017594
77,SL,0,1000,100,10,0.001047,0.011033,0.015365,0.025580,0.024845,-0.014466,0.010338,0.012277,0.006055,0.017787,0.025369,-0.008739,-0.006777,-0.005949,-0.011321,-0.025770,-0.001219,-0.003981,-0.002792,-0.009897,-0.002690,-0.012896,-0.002518,-0.001953,-0.007541,-0.001402,-0.001074,-0.005527,-0.003056,-0.003936,-0.017130,0.010829,-0.014983,0.009644,-0.015969,-0.008745,-0.021051,-0.025389,-0.002941,-0.007510,-0.003470,-0.021402,-0.017342,-0.023831,-0.009721,-0.020941,-0.028592,-0.018963,-0.023954,-0.029483,-0.020547
77,MPL_noMu,0,1000,100,10,1.000000,0.027894,0.021469,0.019893,0.036941,-0.000980,0.018978,0.023815,0.027268,0.030322,0.033828,0.006837,-0.002522,0.001103,0.000524,0.002202,0.013179,0.006176,0.006371,0.003946,0.002984,0.002452,0.004891,0.015396,0.006735,0.011757,0.006473,0.015048,0.002980,0.018930,0.013765,0.008579,0.001061,0.008512,0.004957,0.000455,0.004138,-0.002243,0.011052,0.001997,-0.001488,0.003432,0.000248,-0.003327,0.007971,0.001802,0.001160,-0.003297,0.003403,0.001736,0.003668
77,SL_noMu,0,1000,100,10,1.000000,0.011547,0.015042,0.025248,0.033153,0.001623,0.010760,0.012932,0.006168,0.016906,0.024598,0.002225,0.000000,0.000000,0.000000,0.000000,0.000370,0.002778,0.001989,0.000000,0.000321,0.000000,0.000000,0.002148,0.000000,0.000405,0.001919,0.000000,0.002163,0.000000,0.000000,0.010826,0.001680,0.011963,0.000000,0.000000,0.000000,0.002831,0.000000,0.000000,0.002439,0.000000,0.000000,0.000000,0.004230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,MPL,0,1000,100,10,0.001051,0.021499,0.012240,0.032338,0.027888,0.012244,0.017123,0.019502,0.015297,0.018791,0.028974,0.001493,0.000771,-0.009261,0.001714,0.012681,0.007994,-0.014530,0.001484,0.009340,-0.004736,-0.006014,0.002046,-0.005942,-0.000241,-0.024684,-0.008771,0.002321,-0.026513,-0.001075,0.002385,-0.010710,-0.004130,-0.027800,0.005512,-0.009990,0.003456,-0.003711,0.001186,-0.015996,-0.029903,-0.008600,-0.027083,-0.047563,-0.017984,-0.017404,-0.008703,-0.019460,-0.018912,-0.020829,-0.024416
78,SL,0,1000,100,10,0.000971,0.030761,-0.001045,0.037165,0.035805,0.031237,0.018269,0.019683,-0.002096,-0.002076,0.016166,-0.005450,-0.003346,-0.012248,-0.003314,0.017099,-0.005962,-0.005899,-0.004377,-0.003899,-0.009793,-0.007413,-0.002624,-0.006998,-0.001012,-0.023311,-0.013557,-0.000211,-0.028680,-0.003611,-0.003351,-0.009134,-0.006681,-0.029585,-0.003469,-0.002774,-0.002522,-0.007639,-0.004820,-0.015526,-0.030335,-0.010493,-0.023357,-0.047625,-0.018648,-0.019302,-0.006909,-0.020476,-0.019691,-0.020502,-0.021817
78,MPL_noMu,0,1000,100,10,1.000000,0.026730,0.022606,0.029816,0.027967,0.014630,0.018896,0.026296,0.021915,0.029397,0.026730,0.007009,0.004991,0.001958,0.007044,0.017933,0.009959,-0.007700,0.010133,0.015134,0.004117,0.003056,0.007096,0.001608,0.004492,-0.000939,0.005166,0.005894,0.001895,0.008335,0.003131,0.001126,0.003283,0.005079,0.005683,-0.007522,0.005478,0.002425,0.009797,0.000740,0.000827,0.002562,-0.003304,0.000400,0.002240,-0.000883,0.008329,-0.000190,0.002367,0.000282,-0.001514
78,SL_noMu,0,1000,100,10,1.000000,0.033486,0.000147,0.034553,0.033375,0.033998,0.017455,0.021092,0.002291,0.000000,0.015704,0.002410,0.000000,0.000000,0.000000,0.018437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000424,0.000000,0.000000,0.000000,0.003295,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.004689,0.000000,0.010565,0.000000,0.000000,0.000000,0.000000
79,MPL,0,1000,100,10,0.001194,0.029819,0.010727,0.034914,0.019955,0.018973,0.017413,0.023910,0.033438,0.023506,0.008724,-0.000215,-0.021779,-0.003816,-0.005329,-0.003425,-0.004316,0.004192,-0.024113,-0.030295,0.004701,-0.009148,0.001668,-0.004256,0.010693,0.006937,-0.022028,0.007146,-0.014218,0.003375,0.006359,-0.004226,0.006982,0.001332,-0.011078,-0.015580,-0.024174,-0.004839,0.002376,0.001200,-0.010261,-0.033838,-0.016566,-0.012681,-0.017849,-0.017048,-0.028134,-0.033654,-0.013382,-0.023084,-0.025309
79,SL,0,1000,100,10,0.001347,0.035456,-0.001934,0.032750,0.030593,0.008344,0.021354,0.025143,0.031536,0.024694,0.023929,-0.008599,-0.022813,-0.010422,-0.001362,-0.007145,-0.001357,-0.006591,-0.023306,-0.032361,-0.007814,-0.008574,-0.006793,0.002936,-0.006134,-0.001704,-0.021645,-0.006205,-0.015210,-0.004799,-0.002256,-0.007555,-0.002062,-0.003817,-0.009117,-0.015913,-0.023434,-0.008215,-0.003602,0.004063,-0.011688,-0.034524,-0.020131,-0.015539,-0.017307,-0.018763,-0.031305,-0.033969,-0.014380,-0.022301,-0.025061
79,MPL_noMu,0,1000,100,10,1.000000,0.035232,0.014750,0.032660,0.018716,0.019579,0.019682,0.024016,0.036423,0.020904,0.012949,0.011340,0.001622,0.004635,-0.000324,0.003475,0.000074,0.013128,-0.000867,0.001341,0.014759,0.005736,0.010432,-0.000751,0.017911,0.010153,0.006163,0.012300,0.003728,0.010767,0.010246,0.005995,0.007148,0.005704,0.001133,-0.000514,-0.000205,0.008543,0.004415,0.004094,0.002533,0.001617,0.003325,0.002487,0.006944,0.014262,0.002946,0.004679,0.001321,-0.001229,0.000650
79,SL_noMu,0,1000,100,10,1.000000,0.033988,0.000543,0.030758,0.029803,0.008852,0.020467,0.024213,0.031350,0.023761,0.023682,0.000000,0.000000,0.000000,0.002363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003743,0.000000,0.004957,0.004198,0.000000,0.005434,0.000000,0.000000,0.000000,0.000000,0.001931,0.000000,0.001716,0.002319,0.000000,0.000000,0.002095,0.000000,0.006801,0.000000,0.000000,0.000000,0.000000,0.007461,0.012559,0.000000,0.003780,0.000000,0.000000,0.000000
80,MPL,0,1000,100,10,0.001049,0.016633,0.021516,0.035342,-0.015091,0.020186,0.027130,0.012335,0.013295,0.034706,0.009569,-0.003248,-0.013871,-0.027699,-0.011738,-0.003939,-0.002302,-0.018797,0.006522,0.002630,0.003733,-0.002651,-0.002467,-0.011988,-0.008006,-0.000444,0.000531,-0.019784,-0.009981,0.004192,-0.009864,-0.002010,0.000925,-0.012991,-0.008236,0.006973,-0.015419,-0.004120,-0.004154,-0.016092,0.007510,-0.012216,-0.013936,-0.012075,-0.020444,-0.004413,-0.019778,-0.026159,-0.013383,-0.016529,-0.011389
80,SL,0,1000,100,10,0.001005,0.013288,0.022936,0.038191,-0.015496,0.028380,0.031643,-0.002159,-0.000319,0.034466,0.007914,-0.003691,-0.015235,-0.030347,-0.014232,-0.000715,-0.002531,-0.017665,0.002020,0.004410,-0.005574,-0.003153,0.001708,-0.014742,-0.015471,0.000872,-0.000937,-0.025055,-0.012718,-0.010724,-0.011836,0.006256,-0.002781,-0.009483,-0.010602,0.003288,-0.013419,-0.008136,-0.009015,-0.016424,0.022743,-0.011574,-0.012606,-0.011255,-0.020176,-0.008536,-0.025744,-0.028658,-0.012366,-0.015083,-0.014217
80,MPL_noMu,0,1000,100,10,1.000000,0.019798,0.020125,0.035621,0.002096,0.023115,0.026468,0.017117,0.018281,0.036712,0.009662,0.002323,0.001280,0.002619,-0.002047,0.007074,0.007778,-0.001626,0.013727,0.005783,0.009020,0.013479,-0.000806,0.009724,0.008306,0.002526,0.003460,0.004213,0.006519,0.015437,0.003133,0.006441,0.005315,-0.000906,0.003035,0.012162,-0.004326,0.006052,0.007465,0.003142,0.006435,0.000682,-0.000473,0.002861,0.001434,0.005179,0.006872,0.002406,0.000123,0.005197,0.001572
80,SL_noMu,0,1000,100,10,1.000000,0.013869,0.022782,0.035617,0.000000,0.027138,0.030686,0.002354,0.002132,0.034893,0.009654,0.000000,0.000000,0.000000,0.000000,0.007998,0.006308,0.000000,0.006384,0.005277,0.000000,0.013179,0.003596,0.006368,0.000000,0.002793,0.004507,0.000000,0.005507,0.000000,0.000000,0.011076,0.000000,0.001072,0.000000,0.008236,0.000000,0.002075,0.001020,0.004136,0.021568,0.000000,0.000000,0.002850,0.000000,0.000967,0.000000,0.000000,0.000000,0.006513,0.000000
81,MPL,0,1000,100,10,0.001225,0.016497,0.023709,0.020078,0.018319,0.024002,0.017538,0.022279,0.031168,0.021269,0.018296,-0.004130,-0.012878,-0.010872,-0.000969,-0.007445,0.003882,0.011056,-0.010644,-0.000577,0.007123,-0.001503,0.013563,0.002864,-0.005743,-0.013931,-0.000735,-0.018670,-0.000306,-0.019876,-0.010160,0.006917,0.012253,0.003869,0.007239,-0.016113,-0.001047,-0.001571,0.003390,0.001506,0.003566,-0.018004,-0.011788,-0.016415,-0.019054,-0.011105,-0.019405,-0.023221,-0.002636,-0.017869,-0.009484
81,SL,0,1000,100,10,0.001154,0.011591,0.011143,0.008656,-0.000286,0.008225,0.016789,0.000510,0.016528,0.022475,0.014891,0.012893,-0.012467,-0.016066,-0.006633,-0.004231,-0.002177,0.014059,-0.015778,-0.001820,0.008003,-0.010508,0.017681,-0.003602,-0.004228,-0.011121,-0.009221,-0.016297,-0.007208,-0.018965,-0.012653,0.011115,-0.005043,-0.005063,0.023965,-0.018383,-0.004449,-0.009765,-0.001051,-0.008436,-0.002912,-0.018680,-0.017323,-0.020149,-0.021317,-0.008735,-0.021333,-0.027924,-0.009899,-0.018929,-0.015200
81,MPL_noMu,0,1000,100,10,1.000000,0.019012,0.026232,0.020474,0.019966,0.021492,0.022910,0.023412,0.031212,0.020097,0.020212,-0.003357,0.000737,0.006382,0.006549,-0.005177,0.007682,0.011817,0.001472,0.003367,0.009433,0.006518,0.016174,0.007580,0.001180,-0.005139,0.010777,-0.001071,0.004382,0.001906,0.000515,0.010619,0.017293,0.009616,0.012095,0.004925,0.002201,0.009603,0.010062,0.012552,0.007656,0.001889,0.006025,0.005248,0.002491,0.003587,0.002519,0.005612,0.006011,0.000134,0.009485
81,SL_noMu,0,1000,100,10,1.000000,0.012286,0.010976,0.008523,0.000000,0.008627,0.018857,0.001011,0.015833,0.021996,0.015139,0.013534,0.000000,0.000000,0.001703,0.001105,0.000000,0.014325,0.000000,0.000000,0.012132,0.000000,0.018682,0.000950,0.001890,0.000000,0.000000,0.001825,0.000000,0.002120,0.000000,0.011046,0.000000,0.000000,0.025934,0.000000,0.001159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000989,0.000000,0.000000,0.002513,0.000000,0.003832
82,MPL,0,1000,100,10,0.001207,0.021348,0.015812,0.018737,0.020634,0.027866,0.023071,-0.002574,0.027903,0.021732,-0.005638,0.006999,-0.009693,-0.000095,-0.011540,-0.001176,-0.007626,-0.004167,-0.001385,0.000845,0.008875,0.003232,0.007073,-0.020336,-0.009980,-0.004185,-0.029830,-0.000488,-0.005865,-0.000294,-0.010448,0.004887,-0.011504,-0.015700,-0.025039,0.003061,-0.027393,0.002966,-0.019973,0.007921,0.004366,-0.008966,-0.014540,-0.022255,-0.005153,-0.014603,-0.012988,-0.029636,-0.031333,-0.022760,-0.014635
82,SL,0,1000,100,10,0.000994,0.029892,0.007378,0.007412,0.019216,0.018479,0.033077,-0.011920,0.016903,0.021548,-0.008605,-0.009000,-0.005285,-0.004274,-0.007542,-0.001474,-0.010269,-0.010858,-0.000580,-0.001880,-0.002420,-0.003399,0.001762,-0.019015,-0.014570,-0.008937,-0.031299,0.004281,-0.011344,-0.006559,-0.013381,-0.002257,-0.017952,-0.012941,-0.026339,0.004318,-0.022871,-0.007894,-0.023339,0.005226,0.001882,-0.011639,-0.017108,-0.022765,-0.006058,-0.017653,-0.016259,-0.030353,-0.030378,-0.018675,-0.010525
82,MPL_noMu,0,1000,100,10,1.000000,0.023781,0.020550,0.022065,0.019807,0.029435,0.020893,0.005497,0.032314,0.023215,0.006426,0.018589,-0.003086,0.006026,-0.004421,0.008210,0.007918,0.002791,0.002068,0.002477,0.011827,0.008562,0.011443,-0.001309,0.004063,0.007189,0.001133,0.000692,0.004639,0.017230,0.001309,0.004846,0.004694,-0.000911,0.000293,0.025692,-0.003496,0.010828,0.002864,0.009170,0.007239,0.007446,0.003405,0.001065,0.002932,0.001954,0.002086,0.001845,-0.001048,-0.004722,-0.004498
82,SL_noMu,0,1000,100,10,1.000000,0.028002,0.009597,0.009165,0.019587,0.018241,0.030839,0.000000,0.016327,0.022220,0.002192,0.000000,0.000608,0.000000,0.000000,0.006602,0.004463,0.001224,0.001855,0.000000,0.000660,0.000400,0.004127,0.000000,0.000000,0.000000,0.000000,0.005307,0.000000,0.010044,0.000000,0.000000,0.000000,0.000000,0.000000,0.025180,0.000000,0.000000,0.000000,0.006604,0.004426,0.002946,0.000000,0.000000,0.000694,0.000000,0.000000,0.000000,0.000000,0.000000,0.001188
83,MPL,0,1000,100,10,0.001390,0.019582,0.028160,0.024564,0.023803,0.026045,0.018777,0.015958,0.025728,0.023003,0.030237,0.010048,-0.001807,-0.004648,0.013584,0.006832,0.000399,-0.001485,-0.015321,-0.023524,-0.000794,-0.001873,-0.007593,-0.005035,0.011722,-0.016187,-0.001474,-0.011710,-0.006298,-0.005894,0.005800,0.000193,-0.001474,0.001120,-0.005146,0.008428,0.002293,-0.009935,-0.012750,-0.007816,-0.000170,-0.017599,-0.011867,-0.019744,-0.018137,-0.022522,-0.021696,-0.004136,-0.022743,-0.011534,-0.015691
83,SL,0,1000,100,10,0.001145,0.026813,0.021751,0.022924,0.020677,0.039908,0.017174,-0.002397,0.023655,0.019283,0.021517,-0.003827,-0.002019,-0.010571,0.013719,-0.001858,-0.005727,-0.006735,-0.020878,-0.023313,0.000737,-0.009918,-0.013886,-0.005822,-0.004134,-0.018235,-0.008992,-0.007486,-0.010278,-0.009084,-0.002121,-0.001524,-0.009475,-0.001955,-0.013617,-0.001299,-0.003426,-0.008843,-0.015464,-0.011843,-0.004941,-0.022348,-0.013752,-0.024592,-0.018619,-0.020185,-0.023460,-0.012589,-0.020063,-0.020577,-0.019177
83,MPL_noMu,0,1000,100,10,1.000000,0.021990,0.029953,0.028013,0.028137,0.028072,0.019461,0.019542,0.022737,0.024443,0.030834,0.017000,0.002706,0.007142,0.015106,0.009002,0.007934,0.006824,0.005089,0.000195,0.004808,0.009949,0.009229,0.003113,0.011391,0.002947,0.005608,-0.004652,0.005726,0.004821,0.009848,0.006219,0.012298,0.004665,0.008479,0.010233,0.007415,-0.004488,0.007319,0.005908,0.004995,0.006117,0.002552,0.004935,0.002136,-0.001116,0.002810,0.008331,-0.003461,0.009545,0.011609
83,SL_noMu,0,1000,100,10,1.000000,0.025820,0.020519,0.023843,0.022036,0.038836,0.016263,0.000000,0.022908,0.019118,0.020286,0.001723,0.005130,0.001192,0.014236,0.000000,0.000000,0.000000,0.000000,0.000000,0.005940,0.000000,0.003505,0.000000,0.000481,0.000000,0.000000,0.000851,0.001160,0.001027,0.000000,0.006797,0.002408,0.004979,0.000000,0.000000,0.000000,0.000000,0.003897,0.001333,0.001281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008258
84,MPL,0,1000,100,10,0.001302,0.018195,0.020170,0.018320,0.028948,0.020768,0.018631,0.014831,0.021841,0.025108,0.010207,0.000908,0.000440,-0.005971,-0.035282,-0.000956,0.001800,0.000846,-0.000369,-0.004014,-0.006459,0.005200,0.006375,-0.003119,-0.014379,-0.000034,-0.005119,-0.021006,-0.015040,0.002886,-0.016624,0.005660,-0.014272,-0.010326,-0.004819,-0.025238,-0.014790,-0.012988,-0.013493,0.007503,-0.006330,-0.028860,-0.010246,-0.034092,-0.029418,-0.009476,-0.019826,-0.013626,-0.028176,-0.021933,-0.002825
84,SL,0,1000,100,10,0.001230,-0.002386,0.026567,0.009513,0.042096,0.023092,0.007107,0.020865,0.005432,0.013254,-0.001851,-0.011257,-0.002616,-0.008465,-0.031292,-0.001699,-0.003518,-0.001413,-0.005269,-0.002236,-0.014084,0.006946,0.011523,-0.005167,-0.016015,-0.002223,-0.003943,-0.016273,-0.014547,-0.002860,-0.015510,0.000204,-0.014569,-0.017364,-0.011579,-0.020505,-0.013578,-0.017486,-0.019684,-0.004751,-0.006862,-0.026124,-0.011455,-0.032326,-0.028614,-0.009992,-0.020961,-0.017770,-0.028037,-0.020741,-0.002992
84,MPL_noMu,0,1000,100,10,1.000000,0.020516,0.022395,0.023710,0.024576,0.022224,0.022937,0.016462,0.027548,0.028017,0.013161,0.013887,0.008083,0.004523,-0.003474,0.001685,0.005683,0.001517,0.007703,0.002279,0.011383,0.008625,0.007174,0.003915,0.003781,0.002890,-0.000840,-0.002133,0.000679,0.006543,-0.000595,0.012286,0.000233,0.009521,0.010453,-0.004767,0.000431,0.007751,0.009362,0.014499,0.001202,0.000310,0.002289,-0.001580,-0.000253,0.003707,0.001218,0.004114,0.000447,0.002443,-0.000330
84,SL_noMu,0,1000,100,10,1.000000,0.000000,0.024976,0.009916,0.039367,0.021999,0.008761,0.019593,0.006304,0.014091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000215,0.000000,0.000000,0.000000,0.002429,0.000000,0.008509,0.011850,0.000000,0.001794,0.000000,0.000000,0.001822,0.000000,0.000000,0.000000,0.003904,0.000000,0.000000,0.000000,0.000000,0.000000,0.001957,0.000000,0.000000,0.000000,0.002912,0.000000,0.000000,0.000000,0.002537,0.000000,0.000000,0.000000,0.002317,0.000354
85,MPL,0,1000,100,10,0.001133,0.021459,0.016349,-0.004611,0.017812,0.026274,0.016546,0.015579,0.020077,0.026886,0.035767,0.002243,0.003905,-0.002021,0.009184,0.004688,0.003599,0.007949,0.004751,-0.003921,-0.031536,-0.003092,-0.016900,-0.008745,-0.002177,0.016453,0.004367,0.014796,-0.017525,-0.010665,-0.000094,-0.017857,-0.003943,-0.024121,-0.017184,-0.003117,-0.025117,-0.007359,-0.015660,-0.003203,0.004529,-0.020211,-0.006464,-0.026887,-0.027853,-0.003357,-0.020939,-0.013803,-0.006179,-0.031394,-0.006523
85,SL,0,1000,100,10,0.001076,0.007031,0.000380,-0.012279,0.009374,0.008251,0.007690,-0.000807,0.009942,0.014670,0.022761,0.006836,-0.005981,-0.010895,0.008422,0.019855,-0.000912,-0.000935,0.000484,-0.006444,-0.032319,-0.003448,-0.014485,-0.011639,-0.007963,0.000630,-0.013534,-0.000857,-0.018652,-0.007792,-0.000928,-0.020900,-0.006190,-0.026427,-0.023326,-0.006142,-0.024592,-0.010237,-0.011152,-0.010715,-0.000302,-0.024828,-0.012476,-0.027101,-0.029468,-0.013367,-0.021875,-0.015722,-0.003578,-0.031283,-0.010719
85,MPL_noMu,0,1000,100,10,1.000000,0.025076,0.013606,0.007631,0.018900,0.029478,0.016853,0.017596,0.021389,0.027750,0.036288,0.003123,0.012056,0.015062,0.009696,0.010085,0.007524,0.012438,0.006870,0.002071,0.001128,0.003692,-0.001332,0.002108,0.006924,0.018848,0.018798,0.018233,0.000658,-0.004523,0.002617,0.003072,0.002315,0.002335,0.006866,0.001240,0.000329,0.006359,-0.000459,0.008428,0.008132,0.008402,0.005350,-0.001819,0.000405,0.018900,-0.002369,-0.001412,0.007829,0.000230,0.002949
85,SL_noMu,0,1000,100,10,1.000000,0.007267,0.001419,0.000000,0.009822,0.008179,0.007539,0.000261,0.010601,0.013799,0.021643,0.007220,0.000000,0.004729,0.008347,0.021841,0.004417,0.000293,0.000528,0.000000,0.000000,0.000911,0.001625,0.000000,0.000000,0.001518,0.001520,0.000273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001155,0.000000,0.000000,0.000146,0.002769,0.000000,0.000000,0.000000,0.005783,0.000000,0.001762,0.008710,0.000000,0.000000
86,MPL,0,1000,100,10,0.001131,0.021395,-0.011271,0.036775,0.016743,0.024271,0.026801,0.025179,0.020440,0.028605,-0.018780,0.006982,-0.006717,0.006891,0.011305,-0.008996,-0.015931,0.005005,-0.007279,-0.001049,0.000367,-0.020588,0.011531,0.007315,-0.014386,-0.015671,0.001109,-0.014275,-0.007063,0.006335,0.002247,0.012362,-0.011744,-0.019932,-0.011441,-0.003848,-0.003956,-0.009415,0.002657,-0.031001,0.000241,-0.012348,-0.009815,-0.015464,-0.019941,-0.014897,-0.013379,-0.026070,-0.014328,-0.014543,-0.016734
